time,open,high,low,close,tick_volume
2026.01.29 15:00,5497.256,5497.256,5094.978,5182.833,141009
2026.01.29 14:00,5510.403,5549.516,5491.126,5497.717,62263
2026.01.29 13:00,5534.284,5540.864,5500.261,5510.376,33688
2026.01.29 12:00,5522.629,5542.958,5518.484,5534.166,23518
2026.01.29 11:00,5483.39,5528.872,5470.702,5522.656,25895
2026.01.29 10:00,5514.115,5525.215,5482.215,5483.343,32303
2026.01.29 09:00,5509.76,5529.684,5498.018,5514.147,39942
2026.01.29 08:00,5548.949,5554.995,5474.008,5509.804,69935
2026.01.29 07:00,5561.609,5575.005,5536.963,5548.984,52703
2026.01.29 06:00,5562.647,5595.324,5554.747,5561.648,53640
2026.01.29 05:00,5558.328,5564.51,5516.135,5562.619,50396
2026.01.29 04:00,5545.731,5564.557,5533.588,5558.391,35454
2026.01.29 03:00,5535.846,5548.883,5508.482,5545.769,51702
2026.01.29 02:00,5545.74,5550.123,5504.563,5535.797,64893
2026.01.29 01:00,5520.343,5551.669,5445.471,5545.787,100476
2026.01.29 00:00,5512.989,5527.272,5450.333,5520.301,60731
2026.01.28 23:00,5448.139,5570.018,5432.519,5513.022,63868
2026.01.28 21:00,5376.828,5417.587,5376.828,5417.508,39570
2026.01.28 20:00,5325.304,5391.539,5320.898,5376.793,84077
2026.01.28 19:00,5283.487,5332.252,5269.346,5325.408,79394
2026.01.28 18:00,5298.233,5326.162,5268.44,5283.597,67906
2026.01.28 17:00,5299.79,5307.037,5283.043,5298.136,40530
2026.01.28 16:00,5278.276,5300.199,5274.487,5299.753,52352
2026.01.28 15:00,5286.172,5298.177,5235.301,5278.235,110311
2026.01.28 14:00,5266.654,5288.645,5248.426,5286.118,61360
2026.01.28 13:00,5279.181,5289.524,5257.077,5266.626,44856
2026.01.28 12:00,5261.7,5279.236,5251.651,5279.229,29998
2026.01.28 11:00,5269.973,5270.792,5238.593,5261.638,32837
2026.01.28 10:00,5278.039,5285.636,5269.345,5269.962,21813
2026.01.28 09:00,5293.67,5297.426,5262.838,5277.991,29982
2026.01.28 08:00,5290.355,5311.57,5280.758,5293.649,38437
2026.01.28 07:00,5269.896,5292.871,5263.0,5290.397,26502
2026.01.28 06:00,5261.187,5271.416,5252.097,5269.864,26241
2026.01.28 05:00,5245.655,5266.46,5241.628,5261.144,28023
2026.01.28 04:00,5234.951,5248.97,5232.359,5245.639,16880
2026.01.28 03:00,5231.804,5247.709,5224.532,5234.977,32156
2026.01.28 02:00,5204.737,5234.468,5201.579,5231.921,40169
2026.01.28 01:00,5171.877,5225.239,5168.802,5204.765,62049
2026.01.28 00:00,5172.389,5180.07,5157.059,5171.933,22265
2026.01.27 23:00,5177.132,5177.256,5159.074,5172.433,16324
2026.01.27 21:00,5176.578,5190.49,5169.441,5180.515,34125
2026.01.27 20:00,5098.952,5182.538,5097.894,5176.496,90811
2026.01.27 19:00,5088.006,5099.999,5081.171,5098.926,17172
2026.01.27 18:00,5081.31,5095.467,5076.203,5088.052,33082
2026.01.27 17:00,5087.454,5094.217,5076.677,5081.34,40782
2026.01.27 16:00,5091.011,5103.151,5083.378,5087.504,39460
2026.01.27 15:00,5054.226,5091.517,5047.483,5091.119,61787
2026.01.27 14:00,5077.488,5082.399,5046.465,5054.261,77565
2026.01.27 13:00,5084.986,5092.971,5069.493,5077.466,38635
2026.01.27 12:00,5076.702,5091.21,5073.605,5085.037,22381
2026.01.27 11:00,5086.201,5090.907,5066.892,5076.758,17298
2026.01.27 10:00,5098.693,5098.693,5081.89,5086.163,17695
2026.01.27 09:00,5079.4,5099.601,5077.963,5098.723,19011
2026.01.27 08:00,5086.063,5088.378,5073.319,5079.354,22698
2026.01.27 07:00,5085.868,5100.962,5081.596,5086.128,28356
2026.01.27 06:00,5082.906,5094.062,5076.62,5085.896,22040
2026.01.27 05:00,5067.981,5085.261,5057.398,5083.013,22054
2026.01.27 04:00,5076.819,5078.61,5061.513,5067.967,16981
2026.01.27 03:00,5072.477,5079.121,5060.246,5076.871,22032
2026.01.27 02:00,5060.437,5079.843,5049.591,5072.436,27064
2026.01.27 01:00,5032.725,5075.919,5018.781,5060.472,55075
2026.01.27 00:00,5043.588,5053.994,5013.485,5032.697,26680
2026.01.26 23:00,5029.858,5061.509,5018.89,5043.629,20080
2026.01.26 21:00,5055.149,5059.318,4989.632,5009.206,53161
2026.01.26 20:00,5028.749,5062.294,5026.159,5055.121,61368
2026.01.26 19:00,5068.98,5069.748,5008.256,5028.697,101970
2026.01.26 18:00,5100.974,5103.276,5057.803,5068.873,63535
2026.01.26 17:00,5089.562,5105.21,5080.709,5100.867,32943
2026.01.26 16:00,5090.891,5104.997,5065.288,5089.514,51226
2026.01.26 15:00,5096.318,5097.382,5073.834,5090.917,44492
2026.01.26 14:00,5068.594,5096.945,5058.296,5096.269,43882
2026.01.26 13:00,5078.846,5083.311,5054.528,5068.552,36304
2026.01.26 12:00,5091.406,5096.982,5077.196,5078.886,20725
2026.01.26 11:00,5091.612,5092.779,5078.58,5091.438,13896
2026.01.26 10:00,5084.113,5095.064,5078.634,5091.639,16819
2026.01.26 09:00,5083.349,5098.657,5075.426,5084.082,21572
2026.01.26 08:00,5089.234,5098.284,5080.022,5083.346,20485
2026.01.26 07:00,5077.807,5095.701,5074.063,5089.275,21307
2026.01.26 06:00,5074.343,5111.173,5065.319,5077.886,38161
2026.01.26 05:00,5070.362,5076.439,5052.349,5074.295,33572
2026.01.26 04:00,5076.571,5078.002,5058.121,5070.445,18257
2026.01.26 03:00,5081.06,5087.949,5070.008,5076.541,27568
2026.01.26 02:00,5071.221,5093.104,5067.022,5081.12,35317
2026.01.26 01:00,5041.689,5085.699,5029.102,5071.195,47100
2026.01.26 00:00,5039.821,5052.099,5030.511,5041.83,25137
2026.01.25 23:00,5019.847,5040.296,5003.575,5039.789,30690
2026.01.23 21:00,4981.478,4989.05,4978.031,4988.337,9069
2026.01.23 20:00,4984.265,4985.729,4970.597,4981.517,21896
2026.01.23 19:00,4966.818,4989.804,4966.818,4984.297,16059
2026.01.23 18:00,4966.032,4984.119,4958.26,4966.792,26868
2026.01.23 17:00,4980.335,4988.104,4962.088,4965.998,24758
2026.01.23 16:00,4960.611,4988.334,4959.077,4980.297,28677
2026.01.23 15:00,4943.231,4963.342,4938.506,4960.584,32030
2026.01.23 14:00,4938.961,4956.56,4932.828,4943.153,31854
2026.01.23 13:00,4939.239,4947.968,4923.818,4938.919,38412
2026.01.23 12:00,4922.999,4942.56,4918.292,4939.264,15949
2026.01.23 11:00,4929.821,4929.978,4911.967,4922.89,15141
2026.01.23 10:00,4918.538,4932.351,4915.686,4929.871,14791
2026.01.23 09:00,4913.82,4921.732,4899.545,4918.577,24203
2026.01.23 08:00,4944.349,4947.539,4901.296,4913.776,30614
2026.01.23 07:00,4953.733,4959.602,4943.365,4944.413,15656
2026.01.23 06:00,4960.596,4962.981,4945.455,4953.708,18610
2026.01.23 05:00,4956.259,4967.334,4954.435,4960.654,9542
2026.01.23 04:00,4951.971,4958.36,4950.156,4956.283,7733
2026.01.23 03:00,4955.632,4959.015,4938.225,4952.007,17389
2026.01.23 02:00,4953.581,4962.234,4946.884,4955.589,14966
2026.01.23 01:00,4965.085,4967.549,4936.338,4953.624,36923
2026.01.23 00:00,4959.011,4965.781,4947.59,4965.051,16510
2026.01.22 23:00,4944.346,4960.586,4930.713,4958.972,17588
2026.01.22 21:00,4916.946,4940.818,4914.545,4936.22,11558
2026.01.22 20:00,4911.7,4928.411,4911.361,4916.994,17328
2026.01.22 19:00,4915.937,4924.477,4905.936,4911.663,17271
2026.01.22 18:00,4904.48,4919.38,4901.301,4915.979,24734
2026.01.22 17:00,4878.019,4906.342,4869.7,4904.591,32646
2026.01.22 16:00,4871.792,4885.521,4868.085,4878.08,26112
2026.01.22 15:00,4835.156,4873.686,4827.006,4871.704,35525
2026.01.22 14:00,4822.115,4847.814,4820.381,4835.179,34146
2026.01.22 13:00,4819.903,4835.319,4810.693,4822.181,26792
2026.01.22 12:00,4831.061,4832.56,4818.87,4819.839,12641
2026.01.22 11:00,4829.046,4836.466,4824.504,4831.11,10535
2026.01.22 10:00,4823.059,4831.851,4819.211,4829.026,11441
2026.01.22 09:00,4830.649,4838.044,4813.895,4823.101,16147
2026.01.22 08:00,4832.659,4835.648,4822.404,4830.737,14004
2026.01.22 07:00,4826.574,4838.815,4825.637,4832.684,13940
2026.01.22 06:00,4821.356,4829.241,4816.425,4826.534,15888
2026.01.22 05:00,4797.386,4821.601,4793.688,4821.283,14954
2026.01.22 04:00,4796.582,4800.519,4793.855,4797.355,11575
2026.01.22 03:00,4789.015,4796.993,4784.157,4796.604,14310
2026.01.22 02:00,4797.791,4798.333,4774.904,4789.051,24209
2026.01.22 01:00,4798.089,4809.624,4772.238,4797.873,35642
2026.01.22 00:00,4778.245,4798.831,4778.111,4798.16,22663
2026.01.21 23:00,4831.025,4831.112,4777.606,4778.37,17861
2026.01.21 21:00,4826.582,4839.807,4813.302,4828.746,17309
2026.01.21 20:00,4781.216,4827.862,4772.382,4826.644,56264
2026.01.21 19:00,4850.041,4854.103,4755.898,4781.264,89197
2026.01.21 18:00,4826.147,4850.711,4819.815,4850.147,28582
2026.01.21 17:00,4833.39,4834.312,4802.543,4826.18,43958
2026.01.21 16:00,4847.861,4855.782,4819.583,4833.336,43948
2026.01.21 15:00,4851.99,4868.706,4812.704,4847.815,62498
2026.01.21 14:00,4879.338,4880.998,4839.275,4852.15,68763
2026.01.21 13:00,4865.061,4880.344,4858.433,4879.398,27015
2026.01.21 12:00,4866.845,4870.909,4855.803,4865.009,15115
2026.01.21 11:00,4862.22,4871.55,4855.211,4866.812,12224
2026.01.21 10:00,4860.243,4866.713,4859.433,4862.14,13158
2026.01.21 09:00,4854.713,4877.074,4852.314,4860.292,17029
2026.01.21 08:00,4855.142,4869.67,4851.529,4854.677,18530
2026.01.21 07:00,4847.583,4857.196,4832.476,4855.173,28672
2026.01.21 06:00,4869.939,4888.466,4845.506,4847.64,31924
2026.01.21 05:00,4865.931,4878.241,4858.853,4869.91,21721
2026.01.21 04:00,4845.003,4870.999,4837.906,4865.859,16458
2026.01.21 03:00,4836.633,4849.968,4827.094,4845.003,21852
2026.01.21 02:00,4835.341,4842.231,4817.18,4836.69,26843
2026.01.21 01:00,4784.65,4844.399,4783.452,4835.302,39188
2026.01.21 00:00,4775.829,4787.732,4770.736,4784.7,12072
2026.01.20 23:00,4762.604,4781.129,4757.789,4775.878,9706
2026.01.20 21:00,4756.666,4763.976,4756.275,4763.376,31079
2026.01.20 20:00,4760.699,4761.108,4747.418,4756.644,17151
2026.01.20 19:00,4759.37,4766.286,4756.434,4760.696,12696
2026.01.20 18:00,4759.298,4766.367,4752.905,4759.359,16586
2026.01.20 17:00,4753.663,4762.444,4746.094,4759.191,19056
2026.01.20 16:00,4737.525,4757.868,4729.022,4753.631,25880
2026.01.20 15:00,4741.175,4748.566,4722.394,4737.567,47803
2026.01.20 14:00,4737.15,4751.164,4728.629,4741.217,53845
2026.01.20 13:00,4727.574,4738.492,4715.265,4737.092,33164
2026.01.20 12:00,4732.985,4732.985,4724.127,4727.513,11721
2026.01.20 11:00,4726.562,4735.418,4721.583,4733.029,9643
2026.01.20 10:00,4732.418,4734.978,4723.094,4726.567,12929
2026.01.20 09:00,4729.28,4737.4,4721.184,4732.404,14719
2026.01.20 08:00,4716.195,4731.519,4715.0,4729.23,17585
2026.01.20 07:00,4712.461,4722.775,4711.405,4716.168,14650
2026.01.20 06:00,4714.551,4717.125,4705.402,4712.532,20389
2026.01.20 05:00,4695.273,4716.857,4694.27,4714.569,18836
2026.01.20 04:00,4680.124,4697.067,4679.661,4695.232,11375
2026.01.20 03:00,4668.668,4681.604,4666.128,4680.184,10552
2026.01.20 02:00,4669.667,4674.781,4665.527,4668.758,14005
2026.01.20 01:00,4660.47,4676.11,4659.856,4669.702,16562
2026.01.20 00:00,4665.371,4668.037,4659.471,4660.504,8568
2026.01.19 23:00,4673.44,4673.595,4664.575,4665.406,6595
2026.01.19 19:00,4676.647,4676.797,4667.038,4670.928,4340
2026.01.19 18:00,4676.237,4680.49,4673.834,4676.54,6147
2026.01.19 17:00,4672.259,4678.833,4669.171,4676.236,6678
2026.01.19 16:00,4674.283,4675.622,4670.406,4672.195,7750
2026.01.19 15:00,4666.567,4676.062,4664.323,4674.329,12275
2026.01.19 14:00,4666.109,4670.295,4661.511,4666.594,11400
2026.01.19 13:00,4671.921,4673.687,4664.471,4666.116,12397
2026.01.19 12:00,4660.676,4673.744,4660.054,4671.958,10267
2026.01.19 11:00,4663.803,4667.557,4659.573,4660.705,10160
2026.01.19 10:00,4668.37,4671.257,4661.28,4663.749,8886
2026.01.19 09:00,4663.636,4672.909,4661.902,4668.473,9792
2026.01.19 08:00,4665.14,4673.835,4661.683,4663.672,12851
2026.01.19 07:00,4677.92,4678.583,4661.873,4665.186,13156
2026.01.19 06:00,4669.955,4679.01,4666.767,4677.954,11189
2026.01.19 05:00,4663.058,4674.27,4662.959,4669.968,11697
2026.01.19 04:00,4658.556,4665.971,4658.174,4663.069,8934
2026.01.19 03:00,4662.365,4669.941,4658.228,4658.521,13944
2026.01.19 02:00,4657.324,4665.133,4653.161,4662.463,20407
2026.01.19 01:00,4675.381,4678.351,4656.229,4657.369,37743
2026.01.19 00:00,4672.63,4682.118,4660.973,4675.351,23927
2026.01.18 23:00,4655.358,4690.741,4653.848,4672.573,25614
2026.01.16 21:00,4581.955,4598.544,4581.955,4596.588,11951
2026.01.16 20:00,4590.587,4596.027,4580.874,4581.986,14339
2026.01.16 19:00,4582.63,4592.416,4580.875,4590.572,14951
2026.01.16 18:00,4581.416,4596.058,4580.011,4582.656,20366
2026.01.16 17:00,4591.52,4593.083,4576.85,4581.46,23583
2026.01.16 16:00,4571.351,4598.999,4567.921,4591.494,44118
2026.01.16 15:00,4607.923,4620.517,4536.729,4571.398,75437
2026.01.16 14:00,4601.909,4614.823,4596.178,4607.964,29336
2026.01.16 13:00,4601.792,4605.596,4582.635,4601.89,33659
2026.01.16 12:00,4612.51,4613.028,4597.467,4601.755,12529
2026.01.16 11:00,4600.25,4616.145,4598.594,4612.471,10482
2026.01.16 10:00,4600.493,4611.195,4599.772,4600.216,9223
2026.01.16 09:00,4603.149,4608.518,4598.843,4600.449,8279
2026.01.16 08:00,4607.519,4610.746,4601.344,4603.185,11376
2026.01.16 07:00,4598.052,4612.02,4596.778,4607.546,14793
2026.01.16 06:00,4611.599,4612.336,4593.851,4597.967,18148
2026.01.16 05:00,4601.133,4616.219,4595.299,4611.58,12271
2026.01.16 04:00,4596.353,4602.045,4596.089,4601.087,6244
2026.01.16 03:00,4594.918,4599.682,4592.835,4596.49,10883
2026.01.16 02:00,4600.477,4604.313,4591.237,4594.891,21815
2026.01.16 01:00,4599.921,4608.525,4593.974,4600.513,22447
2026.01.16 00:00,4610.315,4611.358,4598.495,4599.96,12405
2026.01.15 23:00,4618.11,4621.009,4606.389,4610.284,9929
2026.01.15 21:00,4605.719,4616.456,4604.456,4615.67,6788
2026.01.15 20:00,4615.881,4616.368,4600.75,4605.761,18898
2026.01.15 19:00,4617.621,4621.733,4612.638,4615.794,10671
2026.01.15 18:00,4616.497,4621.231,4613.497,4617.591,15867
2026.01.15 17:00,4605.699,4616.995,4605.585,4616.439,14105
2026.01.15 16:00,4615.438,4624.902,4601.189,4605.607,25525
2026.01.15 15:00,4611.005,4618.07,4603.805,4615.473,28754
2026.01.15 14:00,4588.437,4615.181,4583.25,4611.03,40653
2026.01.15 13:00,4613.881,4616.137,4581.967,4588.413,34838
2026.01.15 12:00,4619.184,4620.747,4611.723,4613.952,11493
2026.01.15 11:00,4619.84,4623.032,4615.404,4619.132,10940
2026.01.15 10:00,4612.544,4620.643,4609.349,4619.803,10626
2026.01.15 09:00,4604.305,4613.071,4600.656,4612.63,11415
2026.01.15 08:00,4601.775,4607.15,4597.807,4604.308,14747
2026.01.15 07:00,4610.288,4613.59,4599.191,4601.818,13123
2026.01.15 06:00,4595.257,4612.059,4593.661,4610.261,20282
2026.01.15 05:00,4592.327,4599.006,4580.995,4595.228,20759
2026.01.15 04:00,4592.258,4597.525,4587.018,4592.249,15230
2026.01.15 03:00,4602.87,4604.377,4581.084,4592.282,27844
2026.01.15 02:00,4600.016,4614.714,4595.584,4602.831,24877
2026.01.15 01:00,4615.273,4617.412,4583.557,4600.055,43125
2026.01.15 00:00,4615.266,4618.249,4610.12,4615.28,12575
2026.01.14 23:00,4626.61,4626.949,4602.84,4615.294,15391
2026.01.14 21:00,4632.551,4633.061,4617.904,4626.038,12466
2026.01.14 20:00,4639.219,4641.596,4625.598,4632.498,29403
2026.01.14 19:00,4635.107,4643.189,4633.344,4639.223,18646
2026.01.14 18:00,4614.214,4637.171,4612.745,4635.044,20072
2026.01.14 17:00,4617.041,4619.147,4601.076,4614.239,27673
2026.01.14 16:00,4617.892,4624.844,4608.529,4616.995,26947
2026.01.14 15:00,4617.552,4626.452,4599.321,4617.855,40432
2026.01.14 14:00,4635.872,4638.828,4606.658,4617.582,40549
2026.01.14 13:00,4638.815,4641.783,4624.312,4635.839,30094
2026.01.14 12:00,4630.412,4642.003,4630.152,4638.782,14216
2026.01.14 11:00,4632.95,4637.446,4625.987,4630.316,11538
2026.01.14 10:00,4630.391,4638.166,4627.742,4633.025,10779
2026.01.14 09:00,4634.864,4639.71,4627.079,4630.422,11563
2026.01.14 08:00,4632.533,4637.912,4621.938,4634.917,16924
2026.01.14 07:00,4637.253,4639.604,4631.374,4632.634,12016
2026.01.14 06:00,4619.766,4637.289,4618.538,4637.289,22054
2026.01.14 05:00,4629.495,4639.961,4617.775,4619.88,23794
2026.01.14 04:00,4628.316,4630.562,4625.208,4629.468,9544
2026.01.14 03:00,4620.538,4630.088,4613.475,4628.238,13394
2026.01.14 02:00,4619.135,4623.614,4614.369,4620.633,17049
2026.01.14 01:00,4609.191,4619.966,4606.235,4619.137,22408
2026.01.14 00:00,4597.181,4610.728,4597.14,4609.153,12140
2026.01.13 23:00,4590.721,4598.871,4590.682,4597.136,6985
2026.01.13 21:00,4586.098,4589.945,4582.73,4586.552,8483
2026.01.13 20:00,4597.539,4597.876,4569.234,4586.045,23839
2026.01.13 19:00,4594.239,4599.031,4584.153,4597.503,19160
2026.01.13 18:00,4590.452,4602.052,4581.035,4594.198,27284
2026.01.13 17:00,4613.269,4616.014,4586.705,4590.502,21390
2026.01.13 16:00,4619.001,4620.751,4592.827,4613.306,25042
2026.01.13 15:00,4629.922,4630.307,4600.887,4619.108,40099
2026.01.13 14:00,4611.538,4634.727,4609.05,4629.966,37485
2026.01.13 13:00,4593.217,4621.052,4590.681,4611.531,33225
2026.01.13 12:00,4588.599,4595.166,4577.847,4593.256,10100
2026.01.13 11:00,4586.297,4592.049,4582.051,4588.503,9884
2026.01.13 10:00,4586.164,4588.289,4580.403,4586.3,9118
2026.01.13 09:00,4592.752,4595.771,4585.719,4586.197,10003
2026.01.13 08:00,4580.515,4597.255,4579.536,4592.785,13532
2026.01.13 07:00,4581.612,4587.236,4577.482,4580.548,12073
2026.01.13 06:00,4592.133,4592.361,4573.304,4581.583,18152
2026.01.13 05:00,4596.502,4602.247,4585.601,4592.164,15683
2026.01.13 04:00,4594.122,4599.72,4593.956,4596.517,8232
2026.01.13 03:00,4594.211,4599.717,4592.527,4594.166,11724
2026.01.13 02:00,4577.916,4595.062,4576.721,4594.245,17008
2026.01.13 01:00,4587.452,4595.772,4575.522,4577.984,29688
2026.01.13 00:00,4599.408,4599.755,4584.481,4587.454,11908
2026.01.12 23:00,4600.673,4603.61,4577.949,4599.371,15326
2026.01.12 21:00,4593.84,4597.295,4589.224,4596.711,9454
2026.01.12 20:00,4611.138,4611.735,4591.478,4593.806,19331
2026.01.12 19:00,4610.794,4619.056,4608.644,4611.115,11525
2026.01.12 18:00,4616.477,4618.617,4600.443,4610.738,19702
2026.01.12 17:00,4616.941,4620.685,4610.771,4616.469,18338
2026.01.12 16:00,4621.242,4630.117,4607.848,4616.948,23256
2026.01.12 15:00,4602.193,4627.426,4601.844,4621.268,33540
2026.01.12 14:00,4615.85,4617.363,4584.885,4602.226,53688
2026.01.12 13:00,4590.435,4620.403,4588.667,4615.806,28443
2026.01.12 12:00,4585.261,4590.725,4578.521,4590.556,14168
2026.01.12 11:00,4594.171,4594.888,4581.808,4585.272,11780
2026.01.12 10:00,4589.16,4595.443,4585.964,4594.219,12542
2026.01.12 09:00,4596.863,4599.363,4587.759,4589.117,13451
2026.01.12 08:00,4587.743,4598.383,4579.546,4596.747,16807
2026.01.12 07:00,4578.455,4589.681,4574.698,4587.7,15845
2026.01.12 06:00,4580.979,4580.979,4569.639,4578.421,15378
2026.01.12 05:00,4568.565,4585.146,4565.908,4581.025,17526
2026.01.12 04:00,4570.695,4572.065,4563.506,4568.609,11234
2026.01.12 03:00,4577.425,4581.449,4567.651,4570.658,15955
2026.01.12 02:00,4570.108,4582.217,4561.787,4577.477,27451
2026.01.12 01:00,4588.987,4594.993,4570.14,4570.14,49345
2026.01.12 00:00,4540.016,4601.22,4536.245,4588.948,33526
2026.01.11 23:00,4517.918,4545.041,4517.918,4539.96,13278
2026.01.09 21:00,4507.6,4511.246,4505.038,4509.075,6295
2026.01.09 20:00,4499.294,4510.116,4497.752,4507.629,13809
2026.01.09 19:00,4496.085,4501.909,4492.715,4499.322,11187
2026.01.09 18:00,4484.503,4504.642,4482.907,4496.021,20271
2026.01.09 17:00,4506.553,4511.732,4482.001,4484.546,20952
2026.01.09 16:00,4512.371,4514.336,4499.838,4506.515,23409
2026.01.09 15:00,4494.505,4517.18,4489.997,4512.272,35132
2026.01.09 14:00,4482.745,4498.15,4479.242,4494.539,45904
2026.01.09 13:00,4466.057,4491.969,4458.906,4482.705,38276
2026.01.09 12:00,4475.353,4480.629,4460.898,4465.975,13289
2026.01.09 11:00,4472.67,4476.212,4468.615,4475.43,8077
2026.01.09 10:00,4471.22,4474.272,4467.193,4472.637,7430
2026.01.09 09:00,4468.445,4477.674,4468.296,4471.203,9303
2026.01.09 08:00,4470.267,4476.785,4463.971,4468.492,11927
2026.01.09 07:00,4474.204,4475.545,4468.43,4470.263,9465
2026.01.09 06:00,4468.226,4477.413,4466.039,4474.162,14918
2026.01.09 05:00,4464.788,4471.761,4458.062,4468.157,13309
2026.01.09 04:00,4464.226,4466.835,4460.704,4464.783,7629
2026.01.09 03:00,4469.365,4470.009,4460.393,4464.219,12592
2026.01.09 02:00,4468.941,4476.579,4465.565,4469.395,15627
2026.01.09 01:00,4462.941,4470.03,4452.819,4468.977,24984
2026.01.09 00:00,4475.632,4476.742,4459.959,4462.915,10785
2026.01.08 23:00,4482.004,4484.208,4472.63,4475.597,7515
2026.01.08 21:00,4475.999,4479.735,4472.687,4477.366,8182
2026.01.08 20:00,4452.02,4478.15,4451.417,4476.027,18506
2026.01.08 19:00,4449.642,4452.921,4444.332,4452.141,10914
2026.01.08 18:00,4463.442,4463.442,4447.856,4449.652,16536
2026.01.08 17:00,4463.116,4465.479,4457.509,4463.398,15001
2026.01.08 16:00,4454.15,4464.615,4446.945,4463.165,25107
2026.01.08 15:00,4432.799,4456.541,4427.822,4454.101,37248
2026.01.08 14:00,4423.81,4439.417,4418.915,4432.845,39612
2026.01.08 13:00,4427.786,4436.268,4417.26,4423.741,27460
2026.01.08 12:00,4422.769,4431.351,4407.58,4427.857,19137
2026.01.08 11:00,4433.356,4433.356,4421.981,4422.728,10066
2026.01.08 10:00,4432.59,4434.825,4423.018,4433.276,11261
2026.01.08 09:00,4431.548,4435.504,4425.907,4432.575,12119
2026.01.08 08:00,4430.981,4433.291,4419.832,4431.573,16276
2026.01.08 07:00,4433.395,4439.902,4428.495,4431.056,15125
2026.01.08 06:00,4425.434,4437.606,4415.858,4433.359,24158
2026.01.08 05:00,4431.524,4432.468,4415.538,4425.388,24570
2026.01.08 04:00,4440.323,4440.56,4430.197,4431.553,9574
2026.01.08 03:00,4441.397,4446.491,4437.111,4440.299,14707
2026.01.08 02:00,4448.519,4449.725,4433.406,4441.382,20483
2026.01.08 01:00,4450.259,4460.501,4441.598,4448.506,23850
2026.01.08 00:00,4463.383,4466.48,4446.709,4450.263,13174
2026.01.07 23:00,4459.787,4464.17,4458.515,4463.418,6238
2026.01.07 21:00,4452.0,4456.104,4449.763,4455.734,6316
2026.01.07 20:00,4456.896,4461.7,4450.53,4451.964,15748
2026.01.07 19:00,4452.08,4458.028,4445.362,4456.852,12876
2026.01.07 18:00,4451.908,4458.756,4447.174,4451.993,17199
2026.01.07 17:00,4464.319,4465.416,4449.791,4451.851,15306
2026.01.07 16:00,4446.044,4468.367,4443.91,4464.27,25371
2026.01.07 15:00,4445.549,4452.207,4423.563,4446.078,34308
2026.01.07 14:00,4452.923,4454.334,4435.764,4445.604,38205
2026.01.07 13:00,4445.066,4453.132,4427.817,4452.968,35573
2026.01.07 12:00,4447.513,4455.125,4439.158,4445.1,16834
2026.01.07 11:00,4464.481,4464.947,4446.537,4447.469,13063
2026.01.07 10:00,4463.36,4467.832,4458.607,4464.482,9767
2026.01.07 09:00,4468.205,4468.705,4459.644,4463.388,12054
2026.01.07 08:00,4461.183,4474.841,4459.346,4468.315,13250
2026.01.07 07:00,4444.112,4465.205,4441.526,4461.273,15366
2026.01.07 06:00,4454.233,4460.503,4441.419,4444.228,21368
2026.01.07 05:00,4464.825,4470.287,4443.194,4454.27,24784
2026.01.07 04:00,4474.633,4476.068,4463.467,4464.805,15737
2026.01.07 03:00,4474.67,4480.318,4471.86,4474.683,14023
2026.01.07 02:00,4465.482,4478.816,4459.455,4474.656,20715
2026.01.07 01:00,4491.87,4495.916,4460.993,4465.5,39267
2026.01.07 00:00,4493.308,4494.714,4482.523,4491.903,12810
2026.01.06 23:00,4498.082,4500.541,4492.099,4493.261,7200
2026.01.06 21:00,4493.778,4497.412,4491.74,4494.6,6603
2026.01.06 20:00,4481.378,4496.944,4480.296,4493.817,11769
2026.01.06 19:00,4488.54,4489.407,4477.354,4481.409,15324
2026.01.06 18:00,4489.42,4494.128,4482.257,4488.52,15470
2026.01.06 17:00,4488.295,4491.626,4481.628,4489.462,16047
2026.01.06 16:00,4478.386,4489.024,4471.616,4488.24,21800
2026.01.06 15:00,4487.493,4490.896,4462.898,4478.351,37314
2026.01.06 14:00,4468.012,4489.999,4464.481,4487.466,27518
2026.01.06 13:00,4463.652,4470.587,4453.975,4467.983,24245
2026.01.06 12:00,4463.319,4466.318,4458.762,4463.614,9796
2026.01.06 11:00,4451.754,4464.609,4448.67,4463.377,10014
2026.01.06 10:00,4446.398,4456.041,4442.565,4451.733,11865
2026.01.06 09:00,4468.3,4468.593,4444.803,4446.349,17366
2026.01.06 08:00,4459.429,4476.002,4457.412,4468.331,15687
2026.01.06 07:00,4465.603,4470.462,4457.271,4459.479,12793
2026.01.06 06:00,4452.501,4466.961,4451.601,4465.693,17817
2026.01.06 05:00,4467.251,4474.262,4449.432,4452.445,18012
2026.01.06 04:00,4467.682,4468.551,4461.719,4467.36,8613
2026.01.06 03:00,4455.006,4468.212,4454.11,4467.733,13299
2026.01.06 02:00,4450.529,4461.367,4448.713,4454.98,20537
2026.01.06 01:00,4436.297,4452.327,4427.675,4450.417,27385
2026.01.06 00:00,4440.402,4444.918,4430.373,4436.385,13775
2026.01.05 23:00,4454.841,4460.318,4436.871,4440.334,8919
2026.01.05 21:00,4445.098,4449.325,4443.431,4448.989,6584
2026.01.05 20:00,4439.805,4447.011,4437.968,4445.05,14098
2026.01.05 19:00,4448.64,4449.504,4434.7,4439.845,15266
2026.01.05 18:00,4443.511,4448.613,4439.843,4448.613,13619
2026.01.05 17:00,4441.992,4449.056,4432.261,4443.566,22186
